Customer_ID,Name,Age,Gender,Location,Join_Date,Total_Spent
3471,Lily Carter,33,Female,Philadelphia,2025-09-11,917.55
3472,Joseph Young,24,Male,Detroit,2025-06-14,1155.55
3473,Christian Davis,44,Male,Atlanta,2025-10-20,1075.85
3474,Penelope Morgan,45,Female,Miami,2023-05-18,404.25
3475,Julian Taylor 2,42,Male,Dallas,2026-03-01,458.2
3476,Jack Nelson,21,Male,Columbus,2023-03-05,5574.21
3477,Lily Jones,48,Female,New York,2025-09-27,2736.4
3478,Lucas Stewart,31,Male,Philadelphia,2026-02-25,90.0
3479,Natalie Flores,31,Female,Fort Worth,2024-04-06,591.0
3480,Lincoln Davis,18,Male,Portland,2024-05-27,669.95
3481,Abigail Thomas,41,Female,Cleveland,2025-11-01,80.0
3482,Isabella Rogers 2,39,Female,San Antonio,2026-05-18,198.5
3483,Quinn Brown 2,28,Female,Columbus,2025-08-20,4172.77
3484,Penelope Reyes,28,Female,New York,2025-01-04,200.25
3485,Lincoln Howard,41,Male,Jacksonville,2026-04-13,228.0
3486,Alice Perez 2,40,Female,Houston,2025-03-05,3073.12
3487,Sofia Peterson,46,Female,Houston,2023-10-14,1482.25
3488,Charlie Nelson,52,Male,Miami,2023-02-28,1771.0
3489,Mason Torres,25,Male,San Jose,2026-06-12,60.0
3490,Piper Edwards,45,Female,San Antonio,2025-06-21,1883.0
3491,Aria Torres,37,Female,Philadelphia,2024-10-28,689.4
3492,Jeremiah Cook,19,Male,Detroit,2025-07-23,312.8
3493,Caleb Adams,21,Male,Jacksonville,2025-11-08,96.0
3494,Caleb Martinez,40,Male,Denver,2026-05-04,48.0
3495,Caroline Hill,46,Female,Fort Worth,2026-04-27,28.0
3496,Layla Nelson,29,Female,San Diego,2025-01-09,75.0
3497,Lucy Carter,50,Female,Miami,2023-07-01,1322.25
3498,Ruby Howard 3,35,Female,Boston,2026-05-10,22.5
3499,Skylar Richardson,18,Female,Cleveland,2023-05-10,115.2
3500,Lincoln Hernandez,27,Male,Las Vegas,2025-12-04,191.5
3501,Logan Adams 2,30,Male,Dallas,2023-02-10,804.75
3502,Ella Reyes,34,Female,Fort Worth,2023-07-08,454.9
3503,Eva Nguyen,33,Female,Charlotte,2024-03-07,42.5
3504,Samantha Garcia 2,33,Female,Los Angeles,2026-05-22,28.0
3505,Eva Martinez,25,Female,Austin,2026-03-29,578.0
3506,Aiden Lopez,38,Male,Detroit,2025-04-18,865.6
3507,Genesis Stewart,51,Female,Detroit,2025-11-30,175.0
3508,Natalie Davis,22,Female,Austin,2024-11-30,755.0
3509,Thomas Edwards,30,Male,Orlando,2023-03-02,1139.75
3510,Bob Davis,18,Male,Houston,2024-03-08,1910.0
3511,Genesis Hernandez,36,Female,Miami,2024-01-16,3193.05
3512,Grace Kim,23,Female,Baltimore,2024-11-19,1324.9
3513,Caroline Reyes,34,Female,Seattle,2025-09-13,204.0
3514,Logan Murphy,46,Male,San Jose,2023-06-04,313.0
3515,Samuel Kelly,20,Male,Miami,2025-02-23,1168.25
3516,Piper Rodriguez,18,Female,Charlotte,2024-01-07,2913.95
3517,Alexander Cook,22,Male,Baltimore,2023-05-06,1414.12
3518,Luna Stewart,26,Female,Houston,2026-04-09,746.0
3519,Mateo Mitchell,28,Male,Fort Worth,2025-07-27,664.8
3520,Claire Cruz,28,Female,Baltimore,2023-06-27,987.38
3521,William Martin,35,Male,Charlotte,2024-11-01,1710.8
3522,Sofia Morales,35,Female,Dallas,2025-07-27,4363.9
3523,Amelia Campbell,20,Female,Los Angeles,2024-12-10,300.0
3524,Lucy Wilson,33,Female,Pittsburgh,2023-08-06,2237.85
3525,Paisley Sanchez,21,Female,Columbus,2025-10-31,346.0
3526,Olivia Allen,31,Female,Los Angeles,2025-02-05,325.0
3527,Jayden Scott,30,Male,Miami,2023-10-25,2228.8
3528,Aiden Evans,56,Male,Cleveland,2024-02-10,1787.5
3529,Carter Ramirez,22,Male,San Jose,2023-05-03,559.13
3530,William Harris,20,Male,Seattle,2026-01-07,114.3
3531,Hunter Young,38,Male,Charlotte,2024-01-13,60.0
3532,Diana Morales,42,Female,Dallas,2024-08-03,1082.0
3533,Jack Williams,22,Male,San Diego,2026-06-21,191.25
3534,Emma Brown,27,Female,Orlando,2026-07-04,49.5
3535,Lydia Thompson,50,Female,Austin,2026-02-23,212.2
3536,Eleanor Bailey,45,Female,Jacksonville,2023-10-01,391.85
3537,Willow Flores 2,37,Female,Cleveland,2026-05-06,300.0
3538,Wyatt Thomas,18,Male,Portland,2023-10-18,475.0
3539,Caroline Robinson,25,Female,Atlanta,2024-12-02,822.0
3540,Joseph Mitchell,34,Male,Pittsburgh,2023-03-03,2228.0
3541,Dylan Anderson,23,Male,Charlotte,2026-04-27,78.9
3542,Eli Cooper 2,18,Male,Jacksonville,2024-05-14,1295.25
3543,Aiden Cox,32,Male,Denver,2026-07-06,240.0
3544,Christian Watson,36,Male,Nashville,2024-03-13,2635.6
3545,Ryan Rivera,18,Male,Charlotte,2024-06-14,448.0
3546,Luke Hill 2,34,Male,San Jose,2025-12-15,349.0
3547,Mia Hill,30,Female,Los Angeles,2023-02-05,45.0
3548,Alice Edwards 2,48,Female,Los Angeles,2026-04-01,22.5
3549,Eleanor Nguyen,47,Female,Chicago,2025-08-30,3019.6
3550,Theodore Clark,30,Male,San Jose,2026-05-22,221.35
3551,Alice Campbell,25,Female,Cleveland,2024-01-11,1032.5
3552,Savannah Flores,41,Female,Columbus,2024-12-29,869.93
3553,Logan Kim,33,Male,San Antonio,2024-02-28,2121.75
3554,Amelia Flores,45,Female,Boston,2025-11-22,1996.0
3555,Allison Wilson,24,Female,Miami,2023-09-07,648.6
3556,Willow Cruz,57,Female,Charlotte,2026-06-17,35.0
3557,Sofia Parker,50,Female,Nashville,2023-03-30,55.0
3558,Scarlett Brooks,23,Female,San Jose,2025-10-12,275.25
3559,Anna Moore,41,Female,Charlotte,2024-07-13,684.5
3560,James Rodriguez 2,18,Male,Houston,2024-06-23,3231.93
3561,Evelyn Hill,37,Female,Nashville,2026-01-01,2284.75
3562,Maverick Davis,29,Male,Boston,2025-09-09,251.75
3563,Carter Jackson,39,Male,San Jose,2024-01-10,2325.9
3564,Jonathan Johnson,26,Male,San Antonio,2025-11-19,142.0
3565,Alice Lee,40,Female,Seattle,2024-11-14,2105.75
3566,Lydia Collins,38,Female,San Jose,2026-05-26,130.5
3567,Layla Young,41,Female,Baltimore,2025-09-29,258.0
3568,Henry Edwards,19,Male,Phoenix,2023-01-26,1313.5
3569,Lincoln Young,22,Male,San Jose,2024-02-14,1633.55
3570,Evelyn Cox,30,Female,Fort Worth,2025-12-17,108.0
3571,Abigail Morris,45,Female,Nashville,2025-07-08,273.0
3572,Genesis Garcia,36,Female,Detroit,2026-05-07,220.0
3573,Willow Jackson,28,Female,Jacksonville,2026-01-22,743.0
3574,Lydia Ramirez,64,Female,Fort Worth,2024-01-26,2538.6
3575,Hannah Lee,24,Female,Tampa,2026-01-19,299.0
3576,Genesis Evans,48,Female,Seattle,2024-04-06,760.0
3577,Alice Richardson,51,Female,Denver,2025-10-19,276.5
3578,Layla Cox,25,Female,Detroit,2025-05-14,682.05
3579,Oliver Miller,35,Male,Seattle,2024-02-09,1432.5
3580,Wyatt Nelson 2,50,Male,Tampa,2026-06-28,58.8
3581,Ryan Young,32,Male,Columbus,2024-04-28,5910.95
3582,Liam Watson,23,Male,Atlanta,2023-02-03,2042.05
3583,Lucy Richardson,36,Female,Charlotte,2024-08-14,260.8
3584,Aria Clark,38,Female,San Jose,2023-09-05,1136.8
3585,Zoe Edwards 2,39,Female,Portland,2026-03-16,165.0
3586,William Ramirez 2,47,Male,New York,2023-03-30,273.9
3587,Caroline Howard 2,41,Female,Pittsburgh,2024-09-29,271.2
3588,Luke Rogers,50,Male,Orlando,2023-05-05,1377.1
3589,Willow Campbell,36,Female,Columbus,2025-10-07,576.5
3590,Connor Hernandez 2,37,Male,Denver,2024-11-19,481.5
3591,Ella Rogers,30,Female,San Jose,2023-12-01,1280.6
3592,Michael Phillips,40,Male,Baltimore,2024-09-24,613.5
3593,Skylar Hernandez 2,18,Female,San Jose,2025-02-23,617.5
3594,Ava Bailey,32,Female,Seattle,2024-11-05,210.0
3595,Michael Jones,41,Male,Los Angeles,2023-08-27,310.0
3596,Victoria Rodriguez 2,55,Female,Nashville,2023-02-22,48.0
3597,Isaiah Garcia,18,Male,Pittsburgh,2023-02-21,667.6
3598,Sadie Moore,43,Female,Los Angeles,2023-02-06,315.5
3599,Natalie Rivera,51,Female,New York,2025-04-11,1734.55
3600,Charlie Clark,18,Male,Las Vegas,2026-04-17,57.0
3601,Charlie Reed,29,Male,Miami,2025-06-11,22.5
3602,Grace Thomas,37,Female,Cleveland,2026-05-09,600.0
3603,Riley Hall 2,35,Female,San Diego,2024-09-14,1048.0
3604,Naomi Howard 2,48,Female,Baltimore,2024-03-17,659.62
3605,Caleb Rodriguez,35,Male,Jacksonville,2023-03-23,242.25
3606,Eli Allen,36,Male,Fort Worth,2024-11-22,798.0
3607,Ella Hernandez,38,Female,Orlando,2024-05-29,84.0
3608,Natalie Collins,50,Female,Minneapolis,2026-06-05,51.0
3609,Connor Allen,29,Male,Los Angeles,2025-03-15,595.12
3610,Caroline Brooks,21,Female,Pittsburgh,2024-10-05,1067.5
3611,Sophie Walker,46,Female,Tampa,2023-11-05,746.5
3612,Hazel Collins,46,Female,Houston,2025-07-28,324.0
3613,Maya Scott,36,Female,Dallas,2023-08-07,1679.2
3614,Asher Rogers,29,Male,Charlotte,2023-08-06,440.0
3615,Ellie Roberts,42,Female,Boston,2023-09-01,378.0
3616,Jonathan Jones 2,37,Male,Austin,2026-02-10,25.0
3617,Adrian Wright,34,Male,Orlando,2025-10-29,1545.0
3618,Connor Cruz,23,Male,Minneapolis,2026-05-28,75.0
3619,Abigail Reed,24,Female,Boston,2026-01-21,623.3
3620,Sophie Wright,18,Female,Atlanta,2023-08-06,2484.75
3621,Daniel Moore 2,30,Male,San Diego,2025-03-25,716.35
3622,Sebastian Hall,25,Male,Dallas,2024-08-24,1604.0
3623,Aurora Richardson,22,Female,Baltimore,2023-06-27,235.0
3624,Ruby Brown,18,Female,Jacksonville,2025-08-06,45.0
3625,Stella Diaz,31,Female,Austin,2024-05-29,1857.15
3626,David Harris,48,Male,Dallas,2024-03-09,244.0
3627,Lucas Walker,31,Male,Houston,2024-12-07,910.0
3628,Levi Gutierrez,31,Male,Los Angeles,2025-10-21,360.5
3629,Mateo Rodriguez,35,Male,Baltimore,2026-07-05,25.0
3630,Samuel Bailey,33,Male,Jacksonville,2025-11-04,781.9
3631,Lydia Collins 2,38,Female,Orlando,2023-02-25,113.4
3632,John Hernandez,47,Male,Phoenix,2026-04-26,65.0
3633,Addison Baker 2,18,Female,San Jose,2026-05-09,62.5
3634,Jack Carter,52,Male,Pittsburgh,2024-05-24,439.3
3635,William Richardson,30,Male,Tampa,2023-06-30,355.45
3636,Samuel Lewis,18,Male,Las Vegas,2025-10-23,654.25
3637,Asher Lopez,48,Male,Nashville,2026-06-15,24.0
3638,Thomas Parker,33,Male,Cleveland,2024-11-14,560.0
3639,Olivia Richardson,25,Female,Orlando,2025-09-14,1101.25
3640,Adrian Allen,37,Male,Jacksonville,2024-03-15,4473.32
3641,Penelope Thomas 2,44,Female,Chicago,2025-07-22,942.7
3642,Lydia Hernandez,31,Female,Detroit,2025-12-08,222.0
3643,Kennedy Walker,43,Female,Minneapolis,2026-03-27,428.25
3644,Jaxon Kim,43,Male,Tampa,2025-11-07,438.0
3645,Penelope Taylor,48,Female,Portland,2023-08-27,1252.0
3646,Alexander Harris,32,Male,Houston,2024-07-27,681.4
3647,Alice Wilson,18,Female,Chicago,2023-02-02,638.6
3648,Ivy Phillips,41,Female,Fort Worth,2025-05-19,624.0
3649,Daniel Hill,45,Male,Detroit,2024-05-07,624.0
3650,Emma Hernandez 2,25,Female,Charlotte,2025-05-19,849.3
3651,Dylan Reyes,34,Male,Atlanta,2025-07-16,1522.5
3652,Julia Lopez,18,Female,Nashville,2023-01-19,420.9
3653,Cora Roberts,32,Female,Minneapolis,2023-04-19,592.25
3654,Genesis Rogers,25,Female,Cleveland,2023-11-11,5132.77
3655,Julia Cruz,35,Female,Los Angeles,2023-08-07,2288.23
3656,Maverick Ramirez,18,Male,Cleveland,2025-03-23,629.88
3657,William Rivera,32,Male,Cleveland,2023-03-19,279.0
3658,Savannah Richardson,45,Female,Las Vegas,2026-05-26,119.2
3659,Evelyn Ramirez,41,Female,Los Angeles,2025-09-04,398.0
3660,Grayson Peterson,46,Male,Orlando,2024-07-14,449.0
3661,Jacob Ramirez,23,Male,Phoenix,2024-06-03,1323.0
3662,Sebastian Thomas 2,39,Male,Houston,2026-05-22,45.0
3663,Allison Rogers,51,Female,Houston,2024-04-19,24.0
3664,Nathan Lopez,33,Male,Chicago,2025-02-08,354.0
3665,Lydia Baker,18,Female,Miami,2023-12-17,1917.25
3666,Landon Garcia,32,Male,Tampa,2026-05-30,22.5
3667,Riley Kelly,49,Female,New York,2026-04-27,30.0
3668,Brooklyn Robinson 2,37,Female,Phoenix,2025-03-13,914.22
3669,Layla Rogers,53,Female,Baltimore,2023-04-30,490.45
3670,Jackson Johnson 2,18,Male,Detroit,2025-08-23,564.0
3671,Hannah Garcia,23,Female,Portland,2025-03-11,629.1
3672,Ivy Harris 2,43,Female,Cleveland,2026-04-05,509.0
3673,Quinn Cook,26,Female,Houston,2025-06-15,1297.87
3674,Skylar Parker 2,43,Female,Las Vegas,2025-04-28,1095.62
3675,Hannah Morris,27,Female,Phoenix,2025-12-13,540.25
3676,Wyatt Cook,43,Male,New York,2025-12-30,335.0
3677,Lydia Lewis,51,Female,Dallas,2026-02-28,316.6
3678,John Evans,41,Male,Dallas,2025-07-08,405.5
3679,Mason Cook,37,Male,Columbus,2025-05-08,1576.5
3680,Nora Peterson,25,Female,Detroit,2023-12-14,694.8
3681,Lucas Richardson,44,Male,Minneapolis,2026-06-10,25.0
3682,Adrian Campbell 2,35,Male,Portland,2025-10-04,185.0
3683,Ellie Mitchell,39,Female,Miami,2026-07-01,19.12
3684,Zoe Carter,24,Female,Atlanta,2023-05-09,685.0
3685,Diana Garcia,21,Female,Tampa,2026-02-11,651.0
3686,Zoe Nguyen,31,Female,Minneapolis,2023-05-17,5823.8
3687,Noah Scott,25,Male,Orlando,2026-03-19,400.75
3688,Mason Lopez,41,Male,Miami,2023-10-10,1873.2
3689,John Brown,29,Male,Atlanta,2024-04-01,142.0
3690,Aiden Sanchez,30,Male,Tampa,2026-04-16,405.0
3691,Julia Brown,57,Female,Nashville,2023-09-16,404.75
3692,Paisley Cruz,51,Female,Boston,2024-06-13,255.0
3693,Skylar Peterson,51,Female,Jacksonville,2025-06-08,1018.0
3694,Charles Anderson,33,Male,New York,2025-10-20,50.0
3695,Leah Reyes,27,Female,Tampa,2025-10-10,278.8
3696,James Wilson,26,Male,Seattle,2025-01-27,85.0
3697,James Martin,18,Male,Minneapolis,2026-04-03,28.5
3698,Piper King,30,Female,Orlando,2026-02-02,45.0
3699,Layla Howard,33,Female,Boston,2026-04-23,75.0
3700,Grayson Rogers,41,Male,Austin,2023-12-28,1494.75
3701,Sadie Ortiz,31,Female,Columbus,2026-02-01,759.8
3702,Asher Moore,18,Male,Atlanta,2024-12-20,500.25
3703,Aria Collins,43,Female,Portland,2024-11-07,607.0
3704,Carter Jackson 2,25,Male,Fort Worth,2025-09-30,120.0
3705,Ella Edwards,40,Female,Austin,2026-01-20,300.0
3706,Jacob Howard,28,Male,Denver,2024-12-02,200.2
3707,Nathan Watson,24,Male,San Antonio,2025-05-31,180.0
3708,Jonathan Jackson 2,26,Male,Seattle,2024-01-31,3708.65
3709,Kennedy White,43,Female,San Antonio,2023-02-19,918.0
3710,Evelyn Peterson,32,Female,Detroit,2024-10-21,1984.0
3711,Zoe Martinez 2,36,Female,Pittsburgh,2025-10-08,328.75
3712,Skylar Cruz,49,Female,Detroit,2025-04-13,35.0
3713,Jonathan King,38,Male,Houston,2025-12-01,45.0
3714,Mason White,48,Male,Tampa,2023-03-10,1153.15
3715,Ivy Baker,18,Female,Atlanta,2026-04-12,263.1
3716,Lincoln Morales 2,18,Male,San Diego,2023-01-16,509.5
3717,James Watson,40,Male,Cleveland,2023-04-12,858.25
3718,Lucas Ortiz 2,27,Male,Seattle,2025-07-08,455.5
3719,Lydia Taylor,36,Female,Jacksonville,2023-08-12,381.0
3720,Sophie Adams,18,Female,Orlando,2026-05-01,51.0
3721,Nora Torres,22,Female,Tampa,2026-04-04,510.0
3722,Ella Kelly,29,Female,Philadelphia,2025-12-07,841.0
3723,Addison Morris,20,Female,Cleveland,2025-05-13,573.0
3724,Nolan Sanchez,40,Male,Atlanta,2025-01-03,4102.87
3725,Alexander Collins,25,Male,Pittsburgh,2025-01-16,398.75
3726,Aurora Gutierrez,28,Female,Los Angeles,2025-11-08,65.0
3727,Leo Murphy,31,Male,Los Angeles,2026-07-07,57.5
3728,Caleb Jones,25,Male,Detroit,2026-05-27,556.0
3729,Carter White,34,Male,Los Angeles,2026-04-26,165.0
3730,Lily White,18,Female,Columbus,2024-11-23,256.0
3731,Henry Rodriguez 2,25,Male,Dallas,2026-01-14,637.0
3732,Alexander Watson,53,Male,Las Vegas,2025-05-03,915.4
3733,Logan Thompson,46,Male,Las Vegas,2025-10-26,478.5
3734,Ava Martinez,29,Female,Phoenix,2024-02-24,508.8
3735,James White,38,Male,Philadelphia,2025-03-21,371.0
3736,Christian Johnson,46,Male,Houston,2023-11-09,666.6
3737,Harper Howard,40,Female,Chicago,2024-10-14,1177.47
3738,Eva Thompson,30,Female,Jacksonville,2025-02-04,1084.0
3739,Violet Green,39,Female,Minneapolis,2025-12-01,240.0
3740,Ethan Davis,29,Male,Dallas,2025-03-30,477.8
3741,Penelope Diaz,39,Female,San Jose,2023-04-25,322.9
3742,Maya Wright,29,Female,Jacksonville,2023-07-23,543.25
3743,Sophie Reyes,46,Female,Nashville,2025-12-30,763.0
3744,Naomi Howard 3,57,Female,Jacksonville,2024-01-24,718.95
3745,Jaxon Nguyen,18,Male,Tampa,2024-01-22,2590.6
3746,Julia Ramirez,33,Female,Los Angeles,2023-09-21,1909.6
3747,Luke Chavez,24,Male,Fort Worth,2023-03-30,2432.75
3748,Landon Garcia 2,28,Male,Jacksonville,2023-03-11,450.0
3749,Bob Perez,30,Male,Pittsburgh,2025-05-04,72.0
3750,Zoe Morris,29,Female,Charlotte,2026-02-09,155.0
3751,Leo Cox,18,Male,Dallas,2025-07-15,70.5
3752,Gabriel Hall,46,Male,Los Angeles,2025-06-21,1277.5
3753,Eli Walker,22,Male,Minneapolis,2026-05-11,62.25
3754,Samantha Cox 2,33,Female,Pittsburgh,2023-10-15,1810.0
3755,Ivy Clark,44,Female,Tampa,2025-10-14,1354.9
3756,James Green,46,Male,Jacksonville,2024-12-02,155.25
3757,Nora Stewart,40,Female,Chicago,2023-04-03,708.35
3758,Ellie Edwards 2,27,Female,Las Vegas,2023-05-25,3976.25
3759,Aaron Carter,45,Male,Fort Worth,2023-04-09,388.5
3760,Adrian Morales,42,Male,Miami,2026-03-30,668.75
3761,Evelyn Phillips,46,Female,Cleveland,2024-02-25,1017.5
3762,Kinsley Ward,48,Female,Seattle,2024-09-28,25.0
3763,Theo Jones,35,Male,Austin,2023-12-05,123.6
3764,Alice Watson,23,Female,Chicago,2025-06-19,848.45
3765,Lucas Rogers,24,Male,Portland,2023-05-07,1547.5
3766,Lily Nguyen,37,Female,Seattle,2024-01-09,1068.25
3767,Kennedy White 2,40,Female,Chicago,2024-01-13,1538.5
3768,Evelyn Turner,23,Female,Austin,2024-07-22,538.0
3769,Lydia Phillips,24,Female,Columbus,2024-07-21,757.5
3770,Ethan Cruz,20,Male,Detroit,2023-12-18,449.35
3771,Adrian Reyes,28,Male,Jacksonville,2026-02-27,92.25
3772,Hannah Cruz,18,Female,Las Vegas,2025-06-09,1152.5
3773,Alice Hall,33,Female,Detroit,2026-01-12,653.9
3774,Leo Edwards 2,47,Male,Houston,2023-06-14,1582.7
3775,Leo Mitchell,26,Male,Las Vegas,2023-11-30,613.75
3776,Sofia Bailey,42,Female,Columbus,2023-06-20,517.5
3777,Layla Flores,32,Female,Atlanta,2025-11-01,3201.05
3778,Hannah Lopez 2,36,Female,Phoenix,2024-11-18,333.4
3779,Joseph Torres,18,Male,Cleveland,2023-09-16,419.5
3780,Thomas Cooper,18,Male,Austin,2024-08-26,238.5
3781,Chloe Richardson,41,Female,Atlanta,2025-11-28,1925.75
3782,Genesis Cruz 2,26,Female,Atlanta,2025-01-07,303.65
3783,Amelia Edwards,18,Female,Detroit,2026-03-07,70.0
3784,Violet Davis,18,Female,Minneapolis,2025-08-10,239.75
3785,Mason Harris,18,Male,Las Vegas,2024-01-07,954.7
3786,Alice Diaz,19,Female,Las Vegas,2024-03-06,2608.85
3787,Audrey Morris,30,Female,New York,2026-06-25,30.0
3788,Mateo Martinez,41,Male,Detroit,2026-01-25,1920.35
3789,Theo Parker,18,Male,New York,2025-04-30,902.2
3790,Penelope Rivera,50,Female,Baltimore,2024-12-11,716.25
3791,Jackson Peterson,33,Male,Baltimore,2025-12-21,43.2
3792,James Chavez,36,Male,Chicago,2026-07-01,88.0
3793,Ivy Carter,22,Female,Phoenix,2024-02-19,780.9
3794,Jack Brooks,37,Male,Minneapolis,2025-07-13,272.5
3795,Skylar Kelly,24,Female,Fort Worth,2026-07-03,110.0
3796,Hunter Taylor,43,Male,Houston,2023-05-11,3486.82
3797,Levi Perez,47,Male,Jacksonville,2026-06-30,284.62
3798,John Ward,32,Male,Portland,2024-02-29,738.4
3799,Penelope Gutierrez,42,Female,Charlotte,2025-06-15,282.0
3800,Sarah Perez,24,Female,San Jose,2025-01-02,202.8
3801,Victoria Morris,45,Female,Columbus,2025-12-27,308.0
3802,John Sanchez,42,Male,Phoenix,2025-11-16,330.0
3803,Julian Lopez,43,Male,San Diego,2026-01-27,330.0
3804,Alice Gonzalez 3,30,Female,Detroit,2024-08-05,1058.0
3805,Leo Phillips 2,37,Male,Jacksonville,2026-04-19,378.0
3806,Daniel White,28,Male,San Antonio,2026-01-15,409.5
3807,Paisley Martinez,25,Female,Detroit,2025-01-26,4191.75
3808,Hazel White 2,35,Female,Houston,2025-08-29,577.0
3809,Christian Baker,34,Male,Chicago,2026-05-16,330.0
3810,Maya Diaz,51,Female,Baltimore,2026-07-07,31.5
3811,Kennedy Wright,30,Female,Boston,2025-09-23,1420.0
3812,David Murphy,19,Male,Tampa,2024-09-16,210.0
3813,Emma Mitchell,25,Female,Tampa,2026-05-27,110.5
3814,Chloe Wright,25,Female,Tampa,2025-10-21,678.5
3815,Nora Mitchell,50,Female,San Antonio,2025-05-08,2619.15
3816,Victoria Hernandez,23,Female,Minneapolis,2026-01-13,30.0
3817,Savannah Hall,37,Female,Nashville,2023-09-09,179.0
3818,Maya Jackson 2,18,Female,San Diego,2023-06-17,295.5
3819,Jayden Mitchell 2,30,Male,San Jose,2025-04-14,992.5
3820,Maya Hill,20,Female,Phoenix,2024-03-19,477.0
3821,Paisley Phillips,42,Female,Phoenix,2023-05-16,686.25
3822,Michael Mitchell,22,Male,Denver,2026-02-05,75.0
3823,Nora Rivera,20,Female,Fort Worth,2025-10-26,176.0
3824,Carter Thompson 2,33,Male,Seattle,2025-08-17,275.2
3825,Bob Martinez,35,Male,Minneapolis,2023-06-28,30.0
3826,Henry Clark,42,Male,Pittsburgh,2025-08-01,1308.2
3827,Bob Cooper,32,Male,Portland,2026-02-02,32.0
3828,Victoria Gutierrez,36,Female,Boston,2023-11-05,2259.55
3829,Grayson Lopez,26,Male,Dallas,2024-09-12,2970.15
3830,Levi Allen,30,Male,Philadelphia,2024-02-01,1205.7
3831,Audrey Reed 2,31,Female,Cleveland,2024-02-15,488.5
3832,Luke Flores,18,Male,Nashville,2023-05-16,5260.68
3833,Wyatt Morris,52,Male,Chicago,2024-04-28,240.5
3834,Emily Collins,40,Female,Boston,2023-04-30,30.0
3835,Gabriel Cook,18,Male,Atlanta,2023-01-20,2010.4
3836,Aaron Sanchez,44,Male,Minneapolis,2025-11-26,215.0
3837,Alice King 2,27,Female,Denver,2025-11-04,330.0
3838,Skylar Flores,34,Female,Austin,2023-10-25,559.5
3839,Lydia Green,34,Female,New York,2024-11-05,1188.0
3840,Julia Morales,27,Female,Minneapolis,2025-01-03,110.62
3841,Genesis Wilson,25,Female,Philadelphia,2025-07-21,1164.5
3842,Abigail Walker,23,Female,Austin,2023-10-09,2178.75
3843,Wyatt Anderson,38,Male,Austin,2026-05-27,223.75
3844,Anna Thompson,49,Female,Philadelphia,2025-11-10,194.0
3845,Sophie Morales,35,Female,Pittsburgh,2026-03-04,263.8
3846,Genesis Carter,25,Female,Jacksonville,2023-07-11,639.5
3847,Logan Reyes,34,Male,Fort Worth,2023-11-11,814.15
3848,Caroline Campbell,32,Female,Charlotte,2024-12-01,2245.0
3849,Charlie Clark 2,31,Male,Austin,2024-01-31,1108.85
3850,Brooklyn Nelson,44,Female,Tampa,2026-02-01,1195.0
3851,Lydia Collins 3,34,Female,Seattle,2024-11-01,23.8
3852,Theo Morales,43,Male,Minneapolis,2026-06-08,339.0
3853,Isaiah Cook,30,Male,Los Angeles,2024-06-24,857.6
3854,Mason Peterson,32,Male,Houston,2026-05-25,50.0
3855,Isabella Nelson,44,Female,Nashville,2026-01-28,896.35
3856,Aria Kelly,18,Female,Nashville,2023-05-25,653.0
3857,Lincoln Wright,31,Male,Minneapolis,2026-03-21,321.5
3858,Penelope Mitchell,28,Female,Cleveland,2025-07-23,1105.85
3859,Layla Morris 2,43,Female,Dallas,2023-07-27,176.5
3860,Eva Jackson,61,Female,Fort Worth,2023-08-21,80.0
3861,Nathan Davis,44,Male,Nashville,2024-09-17,195.0
3862,Maya Gutierrez,33,Female,Boston,2025-04-29,189.0
3863,Victoria Martinez,52,Female,Boston,2025-10-12,275.5
3864,Julia Gonzalez,30,Female,Portland,2025-08-07,653.8
3865,Elias Hernandez,31,Male,Cleveland,2025-07-12,22.5
3866,Theodore Baker 2,45,Male,Austin,2023-12-26,540.75
3867,Allison Brown,26,Female,New York,2025-04-04,1104.0
3868,Kinsley Lee,26,Female,Las Vegas,2023-05-13,5665.1
3869,Grayson Stewart,44,Male,Cleveland,2025-01-21,270.25
3870,Connor Ramos,18,Male,San Antonio,2024-03-02,344.0
3871,Evelyn Jones,39,Female,Jacksonville,2026-06-06,88.0
3872,Logan Adams 3,35,Male,San Antonio,2025-12-11,342.25
3873,Kinsley Scott,34,Female,Cleveland,2024-05-19,215.5
